03-25-2019,17:34:38,-76
03-25-2019,17:34:41,-77
03-25-2019,17:34:44,-77
03-25-2019,17:34:47,-77
03-25-2019,17:34:50,-76
03-25-2019,17:34:53,-76
03-25-2019,17:34:56,-76
03-25-2019,17:34:59,-77
03-25-2019,17:35:02,-77
03-25-2019,17:35:05,-77
03-25-2019,17:35:08,-76
03-25-2019,17:35:11,-77
03-25-2019,17:35:14,-77
03-25-2019,17:35:17,-77
03-25-2019,17:35:20,-77
03-25-2019,17:35:23,-77
03-25-2019,17:35:26,-77
03-25-2019,17:35:29,-77
03-25-2019,17:35:32,-77
03-25-2019,17:35:36,-77
03-25-2019,17:35:39,-77
03-25-2019,17:35:42,-77
03-25-2019,17:35:45,-77
03-25-2019,17:35:51,-77
03-25-2019,17:35:54,-77
03-25-2019,17:35:57,-77
03-25-2019,17:36:00,-77
03-25-2019,17:36:03,-77
03-25-2019,17:36:06,-77
03-25-2019,17:36:09,-77
03-25-2019,17:36:12,-77
03-25-2019,17:36:15,-77
03-25-2019,17:36:18,-77
03-25-2019,17:36:21,-77
03-25-2019,17:36:24,-77
03-25-2019,17:36:27,-77
03-25-2019,17:36:30,-77
03-25-2019,17:36:33,-77
03-25-2019,17:36:36,-77
03-25-2019,17:36:39,-77
03-25-2019,17:36:42,-77
03-25-2019,17:36:45,-77
03-25-2019,17:36:48,-77
03-25-2019,17:36:51,-77
03-25-2019,17:36:54,-77
03-25-2019,17:36:57,-77
03-25-2019,17:37:00,-73
03-25-2019,17:37:03,-73
03-25-2019,17:37:06,-74
03-25-2019,17:37:09,-74
03-25-2019,17:37:12,-74
03-25-2019,17:37:15,-74
03-25-2019,17:37:18,-73
03-25-2019,17:37:21,-73
03-25-2019,17:37:24,-74
03-25-2019,17:37:27,-74
03-25-2019,17:37:30,-74
03-25-2019,17:37:33,-74
03-25-2019,17:37:36,-74
03-25-2019,17:37:39,-74
03-25-2019,17:37:42,-74
03-25-2019,17:37:45,-74
03-25-2019,17:37:48,-74
03-25-2019,17:37:51,-74
03-25-2019,17:37:54,-74
03-25-2019,17:37:58,-86
03-25-2019,17:38:04,-86
03-25-2019,17:38:07,-86
