03-25-2019,18:12:58,-70
03-25-2019,18:13:01,-70
03-25-2019,18:13:04,-70
03-25-2019,18:13:07,-70
03-25-2019,18:13:10,-70
03-25-2019,18:13:13,-70
03-25-2019,18:13:16,-70
03-25-2019,18:13:19,-70
03-25-2019,18:13:22,-70
03-25-2019,18:13:25,-70
03-25-2019,18:13:28,-70
03-25-2019,18:13:31,-70
03-25-2019,18:13:34,-70
03-25-2019,18:13:37,-70
03-25-2019,18:13:40,-70
03-25-2019,18:13:43,-70
03-25-2019,18:13:46,-66
03-25-2019,18:13:49,-65
03-25-2019,18:13:52,-65
03-25-2019,18:13:55,-64
03-25-2019,18:13:58,-64
03-25-2019,18:14:01,-66
03-25-2019,18:14:04,-64
03-25-2019,18:14:07,-66
03-25-2019,18:14:10,-66
03-25-2019,18:14:13,-64
03-25-2019,18:14:16,-65
03-25-2019,18:14:19,-67
03-25-2019,18:14:22,-66
03-25-2019,18:14:25,-65
03-25-2019,18:14:28,-64
03-25-2019,18:14:31,-65
03-25-2019,18:14:34,-64
03-25-2019,18:14:37,-66
03-25-2019,18:14:40,-66
03-25-2019,18:14:43,-66
03-25-2019,18:14:46,-66
03-25-2019,18:14:49,-66
03-25-2019,18:14:52,-66
03-25-2019,18:14:55,-66
03-25-2019,18:14:58,-66
03-25-2019,18:15:01,-66
03-25-2019,18:15:04,-64
03-25-2019,18:15:08,-64
03-25-2019,18:15:11,-63
03-25-2019,18:15:14,-66
03-25-2019,18:15:17,-66
03-25-2019,18:15:20,-64
03-25-2019,18:15:23,-64
03-25-2019,18:15:26,-64
03-25-2019,18:15:29,-64
03-25-2019,18:15:32,-64
03-25-2019,18:15:35,-64
03-25-2019,18:15:38,-64
03-25-2019,18:15:41,-64
03-25-2019,18:15:44,-64
03-25-2019,18:15:47,-64
03-25-2019,18:15:50,-64
03-25-2019,18:15:53,-79
03-25-2019,18:15:56,-79
03-25-2019,18:15:59,-76
03-25-2019,18:16:02,-76
03-25-2019,18:16:05,-76
03-25-2019,18:16:08,-77
03-25-2019,18:16:11,-77
03-25-2019,18:16:14,-79
03-25-2019,18:16:17,-80
03-25-2019,18:16:20,-80
03-25-2019,18:16:23,-80
03-25-2019,18:16:26,-76
03-25-2019,18:16:29,-80
03-25-2019,18:16:32,-79
03-25-2019,18:16:35,-79
03-25-2019,18:16:38,-79
03-25-2019,18:16:41,-80
03-25-2019,18:16:44,-80
03-25-2019,18:16:47,-80
03-25-2019,18:16:50,-80
03-25-2019,18:16:53,-80
03-25-2019,18:16:56,-79
03-25-2019,18:16:59,-80
03-25-2019,18:17:02,-80
03-25-2019,18:17:05,-80
03-25-2019,18:17:08,-76
03-25-2019,18:17:11,-77
03-25-2019,18:17:14,-79
03-25-2019,18:17:17,-77
03-25-2019,18:17:20,-77
03-25-2019,18:17:23,-77
03-25-2019,18:17:26,-77
03-25-2019,18:17:29,-77
03-25-2019,18:17:32,-77
03-25-2019,18:17:35,-77
03-25-2019,18:17:38,-77
03-25-2019,18:17:41,-77
03-25-2019,18:17:44,-77
03-25-2019,18:17:47,-77
03-25-2019,18:17:51,-75
03-25-2019,18:17:53,-76
03-25-2019,18:17:57,-75
03-25-2019,18:17:59,-79
03-25-2019,18:18:02,-78
03-25-2019,18:18:06,-77
03-25-2019,18:18:09,-76
03-25-2019,18:18:12,-76
03-25-2019,18:18:15,-76
03-25-2019,18:18:18,-79
03-25-2019,18:18:21,-78
03-25-2019,18:18:24,-76
03-25-2019,18:18:27,-75
03-25-2019,18:18:30,-76
03-25-2019,18:18:33,-79
03-25-2019,18:18:36,-79
03-25-2019,18:18:39,-76
03-25-2019,18:18:42,-76
03-25-2019,18:18:45,-76
03-25-2019,18:18:48,-76
03-25-2019,18:18:51,-76
03-25-2019,18:18:54,-76
03-25-2019,18:18:57,-76
03-25-2019,18:19:00,-76
03-25-2019,18:19:03,-76
03-25-2019,18:19:06,-76
03-25-2019,18:19:09,-76
03-25-2019,18:19:12,-76
03-25-2019,18:19:15,-76
03-25-2019,18:19:18,-77
03-25-2019,18:19:21,-78
03-25-2019,18:19:24,-76
03-25-2019,18:19:27,-76
03-25-2019,18:19:30,-77
03-25-2019,18:19:33,-77
03-25-2019,18:19:36,-76
03-25-2019,18:19:39,-77
03-25-2019,18:19:42,-77
03-25-2019,18:19:45,-77
03-25-2019,18:19:48,-77
03-25-2019,18:19:51,-76
03-25-2019,18:19:54,-77
03-25-2019,18:19:57,-77
03-25-2019,18:20:00,-77
03-25-2019,18:20:03,-77
03-25-2019,18:20:06,-76
03-25-2019,18:20:09,-76
03-25-2019,18:20:12,-77
03-25-2019,18:20:15,-77
03-25-2019,18:20:18,-77
03-25-2019,18:20:21,-77
03-25-2019,18:20:24,-77
03-25-2019,18:20:27,-77
03-25-2019,18:20:30,-77
03-25-2019,18:20:33,-77
03-25-2019,18:20:36,-77
03-25-2019,18:20:40,-77
03-25-2019,18:20:43,-77
03-25-2019,18:20:46,-77
03-25-2019,18:20:49,-77
03-25-2019,18:20:52,-77
03-25-2019,18:20:55,-77
03-25-2019,18:20:58,-77
03-25-2019,18:21:01,-77
03-25-2019,18:21:04,-77
03-25-2019,18:21:07,-77
03-25-2019,18:21:10,-77
03-25-2019,18:21:13,-77
03-25-2019,18:21:16,-77
03-25-2019,18:21:19,-77
03-25-2019,18:21:22,-77
03-25-2019,18:21:25,-77
03-25-2019,18:21:28,-77
03-25-2019,18:21:31,-77
03-25-2019,18:21:34,-77
03-25-2019,18:21:37,-77
03-25-2019,18:21:40,-77
03-25-2019,18:21:43,-77
03-25-2019,18:21:46,-77
03-25-2019,18:21:49,-77
03-25-2019,18:21:52,-77
03-25-2019,18:21:55,-77
03-25-2019,18:21:58,-77
03-25-2019,18:22:01,-77
03-25-2019,18:22:04,-64
03-25-2019,18:22:07,-64
03-25-2019,18:22:10,-65
03-25-2019,18:22:13,-67
03-25-2019,18:22:16,-67
03-25-2019,18:22:19,-64
03-25-2019,18:22:22,-64
03-25-2019,18:22:25,-64
03-25-2019,18:22:28,-66
03-25-2019,18:22:31,-64
03-25-2019,18:22:34,-64
03-25-2019,18:22:37,-64
03-25-2019,18:22:40,-68
03-25-2019,18:22:43,-67
03-25-2019,18:22:46,-65
03-25-2019,18:22:49,-67
03-25-2019,18:22:52,-64
03-25-2019,18:22:55,-64
03-25-2019,18:22:58,-64
03-25-2019,18:23:01,-64
03-25-2019,18:23:04,-64
03-25-2019,18:23:07,-64
03-25-2019,18:23:10,-64
03-25-2019,18:23:13,-64
03-25-2019,18:23:16,-64
03-25-2019,18:23:19,-64
03-25-2019,18:23:22,-64
03-25-2019,18:23:25,-64
03-25-2019,18:23:28,-64
03-25-2019,18:23:32,-64
03-25-2019,18:23:35,-64
03-25-2019,18:23:38,-64
03-25-2019,18:23:41,-64
03-25-2019,18:23:44,-64
03-25-2019,18:23:47,-68
03-25-2019,18:23:50,-72
03-25-2019,18:23:53,-71
03-25-2019,18:23:56,-68
03-25-2019,18:23:59,-68
03-25-2019,18:24:02,-70
03-25-2019,18:24:05,-68
03-25-2019,18:24:08,-68
03-25-2019,18:24:11,-68
03-25-2019,18:24:14,-68
03-25-2019,18:24:17,-68
03-25-2019,18:24:20,-72
03-25-2019,18:24:23,-71
03-25-2019,18:24:26,-72
03-25-2019,18:24:29,-72
03-25-2019,18:24:32,-69
03-25-2019,18:24:35,-68
03-25-2019,18:24:38,-68
03-25-2019,18:24:41,-68
03-25-2019,18:24:44,-68
03-25-2019,18:24:47,-68
03-25-2019,18:24:50,-68
03-25-2019,18:24:53,-68
03-25-2019,18:24:56,-68
03-25-2019,18:24:59,-68
03-25-2019,18:25:02,-68
03-25-2019,18:25:05,-74
03-25-2019,18:25:08,-71
03-25-2019,18:25:11,-71
03-25-2019,18:25:14,-71
03-25-2019,18:25:17,-71
03-25-2019,18:25:20,-74
03-25-2019,18:25:23,-73
03-25-2019,18:25:26,-73
03-25-2019,18:25:29,-71
03-25-2019,18:25:32,-71
03-25-2019,18:25:35,-71
03-25-2019,18:25:38,-71
03-25-2019,18:25:41,-71
03-25-2019,18:25:44,-73
03-25-2019,18:25:47,-71
