03-22-2019,18:16:40,-65
03-22-2019,18:16:43,-65
03-22-2019,18:16:46,-65
03-22-2019,18:16:49,-65
03-22-2019,18:16:52,-65
03-22-2019,18:16:55,-65
03-22-2019,18:16:58,-65
03-22-2019,18:17:01,-65
03-22-2019,18:17:04,-65
03-22-2019,18:17:07,-65
03-22-2019,18:17:10,-65
03-22-2019,18:17:13,-65
03-22-2019,18:17:16,-65
03-22-2019,18:17:19,-65
03-22-2019,18:17:22,-65
03-22-2019,18:17:25,-65
03-22-2019,18:17:28,-65
03-22-2019,18:17:31,-65
03-22-2019,18:17:34,-65
03-22-2019,18:17:37,-65
03-22-2019,18:17:40,-65
03-22-2019,18:17:43,-65
03-22-2019,18:17:46,-65
03-22-2019,18:17:49,-65
03-22-2019,18:17:52,-65
03-22-2019,18:17:55,-65
03-22-2019,18:17:58,-65
03-22-2019,18:18:01,-65
03-22-2019,18:18:04,-65
03-22-2019,18:18:07,-74
03-22-2019,18:18:10,-73
03-22-2019,18:18:13,-72
03-22-2019,18:18:16,-73
03-22-2019,18:18:19,-74
03-22-2019,18:18:25,-73
03-22-2019,18:18:28,-73
03-22-2019,18:18:31,-73
03-22-2019,18:18:34,-73
03-22-2019,18:18:37,-73
03-22-2019,18:18:40,-73
03-22-2019,18:18:43,-73
03-22-2019,18:18:46,-72
03-22-2019,18:18:49,-73
03-22-2019,18:18:52,-72
03-22-2019,18:18:55,-74
03-22-2019,18:18:58,-74
03-22-2019,18:19:01,-73
03-22-2019,18:19:04,-72
03-22-2019,18:19:07,-73
03-22-2019,18:19:10,-72
03-22-2019,18:19:13,-72
03-22-2019,18:19:16,-72
03-22-2019,18:19:19,-72
03-22-2019,18:19:22,-72
03-22-2019,18:19:25,-72
03-22-2019,18:19:28,-72
03-22-2019,18:19:31,-72
03-22-2019,18:19:34,-72
03-22-2019,18:19:37,-72
03-22-2019,18:19:40,-72
03-22-2019,18:19:46,-72
03-22-2019,18:19:49,-72
03-22-2019,18:19:52,-72
03-22-2019,18:19:55,-71
03-22-2019,18:19:58,-71
03-22-2019,18:20:01,-71
03-22-2019,18:20:04,-71
03-22-2019,18:20:07,-71
03-22-2019,18:20:10,-71
03-22-2019,18:20:13,-72
03-22-2019,18:20:16,-71
03-22-2019,18:20:19,-71
03-22-2019,18:20:22,-71
03-22-2019,18:20:25,-71
03-22-2019,18:20:28,-71
03-22-2019,18:20:31,-71
03-22-2019,18:20:34,-71
03-22-2019,18:20:37,-71
03-22-2019,18:20:40,-71
03-22-2019,18:20:43,-71
03-22-2019,18:20:46,-72
03-22-2019,18:20:49,-72
03-22-2019,18:20:52,-72
03-22-2019,18:20:55,-72
03-22-2019,18:20:58,-72
03-22-2019,18:21:01,-72
03-22-2019,18:21:04,-72
03-22-2019,18:21:07,-72
03-22-2019,18:21:10,-72
03-22-2019,18:21:13,-72
03-22-2019,18:21:16,-78
03-22-2019,18:21:19,-79
03-22-2019,18:21:22,-78
03-22-2019,18:21:25,-79
03-22-2019,18:21:28,-79
03-22-2019,18:21:31,-78
03-22-2019,18:21:34,-78
03-22-2019,18:21:37,-78
03-22-2019,18:21:40,-79
03-22-2019,18:21:43,-79
03-22-2019,18:21:46,-78
03-22-2019,18:21:49,-78
03-22-2019,18:21:52,-78
03-22-2019,18:21:55,-78
03-22-2019,18:21:58,-78
03-22-2019,18:22:01,-79
03-22-2019,18:22:04,-78
03-22-2019,18:22:07,-79
03-22-2019,18:22:10,-79
03-22-2019,18:22:13,-79
03-22-2019,18:22:16,-79
03-22-2019,18:22:19,-79
03-22-2019,18:22:22,-79
03-22-2019,18:22:25,-79
03-22-2019,18:22:28,-79
03-22-2019,18:22:31,-79
03-22-2019,18:22:34,-79
03-22-2019,18:22:37,-79
03-22-2019,18:22:40,-79
03-22-2019,18:22:43,-79
03-22-2019,18:22:46,-79
03-22-2019,18:22:49,-79
03-22-2019,18:22:52,-79
03-22-2019,18:22:55,-79
03-22-2019,18:22:58,-79
03-22-2019,18:23:01,-79
03-22-2019,18:23:04,-79
03-22-2019,18:23:07,-79
03-22-2019,18:23:10,-79
03-22-2019,18:23:13,-79
03-22-2019,18:23:16,-79
03-22-2019,18:23:19,-79
03-22-2019,18:23:22,-79
03-22-2019,18:23:25,-79
03-22-2019,18:23:28,-79
03-22-2019,18:23:31,-79
03-22-2019,18:23:34,-79
03-22-2019,18:23:37,-79
